repo_id,repo_owner,repo_name,repo_scraped
6360837,newsapps,story-carder,Yes
2607499,datadesk,docsplit,Yes
98294625,bbc,alexa-skill-test-framework,Yes
145414257,bbc,transcript-model,Yes
128212079,guardian,vacmon,Yes
15169958,guardian,guss-grid-system,Yes
58645610,bbc,react-treeview-component,Yes
7871466,guardian,flags,Yes
19321345,guardian,scribe-plugin-inline-styles-to-elements,Yes
144621224,striblab,20180814-primary_snapshots,Yes
77261939,sfchronicle,najee-school,Yes
342375970,fivethirtyeight,negro-leagues-player-ratings,Yes
96766142,guardian,digital-design-style,Yes
152729108,bbc,alignment-from-stt,Yes
22220349,bbc,newslabs-datastringer,Yes
142413110,bbc,hackday-pipeline-test-module,Yes
89623506,seattletimes,methdown,Yes
157621988,bleacherreport,hapi-sass,Yes
80733480,baltimore-sun-data,banned-license-plates-interactive,Yes
66561728,guardian,gridusagereindex,Yes
1421913,theatlantic,django-cache-machine,Yes
14757763,br,whatever,Yes
44527927,guardian,tagmanager,Yes
180220175,datadesk,travispy,Yes
263219283,seattletimes,ospi-stats-2020,Yes
75959564,guardian,video-ipub-lambda,Yes
128679967,seattletimes,uw-wsu-recruit-tracker-2019,Yes
66406238,buzzfeed,CocoaLumberjack,Yes
24205304,washingtonpost,depict,Yes
14757545,br,otp,Yes
39590833,bloomberg,cartodb,Yes
144300322,BuzzFeedNews,2018-08-charlottesville-twitter-trolls,Yes
78534851,guardian,prbuilds,Yes
193115691,datadesk,census-data-aggregator,Yes
98193092,guardian,fulfilment-lookup,Yes
481587752,bbc,xr-barriers,Yes
7612039,newsapps,requests,Yes
205247564,npr,environment-pixieplanet-production,Yes
52617997,slategroup,jmeter-ec2,Yes
281519047,seattletimes,fyi-guy-2020-covid-hra,Yes
20233851,TimeMagazine,retrosheets,Yes
31725207,denverpost,weather,Yes
37792845,PostDispatchInteractive,one-st-louis,Yes
198665200,BostonGlobe,ArcAds,Yes
141956037,guardian,aus-byelections-2018-feed-parser,Yes
31902659,nprapps,listeningcultures,Yes
238718255,bbc,curl,Yes
33878667,voxmedia,autotune-image-slider,Yes
36297091,nprapps,bestsongs15-midyear,Yes
226257723,guardian,land-clearing-gis-relocator-tool-global,Yes
353819975,datadesk,zips2hoods,Yes
139024643,guardian,interactive-abortion-states,Yes
98875278,guardian,interactive-german-coalitions,Yes
63982981,sfchronicle,projects,Yes
168948361,The-Politico,newsroom-coding-style,Yes
37530836,guardian,android-radialactionmenu,Yes
239472006,bbc,skf-flask,Yes
62912429,npr,npr-one-backend-proxy-php,Yes
136225581,nprapps,elections18-general,Yes
233599244,guardian,interactive-winter-temperatures,Yes
71826618,seattletimes,electoral-predictions,Yes
2462482,PopSugar,Impermium-PHP,Yes
133062293,bbc,rd-ansible-devpi-proxy,Yes
153535954,guardian,australian-election-voxbox,Yes
490766097,guardian,hackday-particulers,Yes
111599029,phillymedia,idd,Yes
14757753,br,tome,Yes
150714986,guardian,interactive-a-day-in-afghanistan-timeline,Yes
24429119,buzzfeed,facepy,Yes
160545786,striblab,20190115-acs_housing_costs,Yes
148567568,The-Politico,markdown-react-loader,Yes
30725287,bbc,isa,Yes
79606870,refinery29,js-standards,Yes
423600811,bloomberg,jitsi-videobridge,Yes
98685467,bloomberg,pepper,Yes
267970169,tbtimes,sapper,Yes
23395834,usnews,dari,Yes
142914975,baltimore-sun-data,web-map-maker-1,Yes
256825024,guardian,spy,Yes
167380245,guardian,sa-api-gateway-workshop,Yes
68846981,newsapps,dataviz-bookmarklets,Yes
37628287,datahub,django-staggered-selects,Yes
32020890,bbc,newsspec_10334,Yes
15805175,guardian,gdn-galleries,Yes
80856786,nprapps,clerk,Yes
31208401,bbc,newslabs-internal-bootstrap,Yes
193001477,guardian,drug_busts_on_the_high_seas,Yes
154210142,datadesk,la-election-night,Yes
212370820,bbc,vc2_bit_widths,Yes
92869274,DallasMorningNews,interactive_waterparks,Yes
42595372,baltimore-sun-data,banned-license-plates,Yes
34819864,seattletimes,mayday-twitter,Yes
155455117,nbcnews,brslint,Yes
6697568,datadesk,osm-quiet-la,Yes
52225571,datadesk,vr-interactives-three-js,Yes
49243504,fivethirtyeight,gulp-d3-pre,Yes
348435011,guardian,acquisition-health-monitor,Yes
117880369,The-Politico,nicar18-reusable-charts,Yes
448926953,guardian,interactive-covid-variants-uk,Yes
223974330,guardian,.github,Yes
50108947,guardian,content-authorisation-common,Yes
106950272,nbcnews,octopus-vr,Yes
61658345,baltimore-sun-data,template-general,Yes
18068390,guardian,scribe-angular-example,Yes
1736163,newsapps,django-boundaryservice,Yes
84087727,nprapps,liveblog-addon,Yes
37751341,seattletimes,baby-names,Yes
9152404,ign,code-foo-2013,Yes
445150510,bbc,bitesize_usage,Yes
14757584,br,paul,Yes
204006101,bbc,sounds-analytics-devicexformat-listening,Yes
61710291,guardian,interactive-labour-liverpool,Yes
1300214,theatlantic,django-sentry,Yes
508338212,bbc,icat-s3-hound,Yes
161856573,seattletimes,orcas-capture-era,Yes
2149536,guardian,xsbt-scalate-precompile-plugin,Yes
164885722,gawkermedia,kinja-vpn,Yes
212949,br,cache_fu,Yes
103954578,guardian,main-media-sv-addiction,Yes
79255998,cnnlabs,webgl-redshift,Yes
36875607,refinery29,piston,Yes
42661244,USATODAY,candidate-nickname-quiz,Yes
116064199,refinery29,react-lazy,Yes
357142539,bbc,astronomer-fab-securitymanager,Yes
272949838,guardian,flexible-octopus-converter,Yes
99166478,axiosvisuals,generator-axios-lambda,Yes
99218174,bbc,npm-share,Yes
72044743,seattletimes,standing-rock,Yes
72753718,guardian,interactive-election-photo-essay,Yes
117278784,bbc,dalton,Yes
133648976,guardian,interactive-generic-maps,Yes
158105457,nprapps,dailygraphics-next,Yes
152288023,theatlantic,nginxconf-2018,Yes
14387389,denverpost,blackforesthomes-beforeandafter,Yes
471327671,guardian,source-vanilla-extract-spike,Yes
451353923,DallasMorningNews,Texas-School-Surveillance,Yes
50439780,guardian,interactive-generations,Yes
65576922,tbtimes,lede-test-project,Yes
94933498,nydailynews,russia-connex,Yes
208499599,seattletimes,sports-jersey-bracket,Yes
50122781,baltimore-sun-data,Fech,Yes
17976581,AssociatedPressAPI,APISamples,Yes
27727827,seattletimes,prison-wa,Yes
47857358,seattletimes,poy-2015,Yes
74078451,MiamiHerald,data-viz_zika-tracker,Yes
115746104,striblab,20160405-google-script-proxy,Yes
155595391,bbc,nmos-parameter-registers,Yes
155731010,bbc,react-transcript-editor,Yes
406297433,guardian,interactive-atom-saturday-greta,Yes
39305403,TimeMagazine,presidential-election-results,Yes
179353902,striblab,svelte-talk,Yes
342253149,guardian,go-aws-example,Yes
50849840,guardian,interactive-us-election-sign-up-page,Yes
18099416,bbc,newsspec_6115-b,Yes
43509492,BostonGlobe,2015-09-28_huts,Yes
306543651,guardian,asx-300-company-overlap,Yes
345591122,reuters-graphics,chart-module-vaccination-income,Yes
242407,bbc,RadioVisDemo,Yes
484485885,guardian,securedrop-client,Yes
179298376,guardian,interactive-atom-where-to-go-2019,Yes
85636960,sfchronicle,farmers-markets-map,Yes
33955550,nprapps,graeae,Yes
490801891,sfchronicle,amazon_textract,Yes
77860871,axiosvisuals,Chartbuilder,Yes
1963748,BostonGlobe,snap-map,Yes
78033849,nymag,mixpanel-node,Yes
81878722,nprapps,executive-orders,Yes
7264527,npr,potluck,Yes
79400525,sfchronicle,macncheese,Yes
148813132,bbc,crimpure,Yes
33938613,guardian,odd-job,Yes
4261473,guardian,ec2-host-provider,Yes
73495403,nprapps,bestmusic16,Yes
34256592,bbc,newslabs-wat,Yes
17923739,BostonGlobe,generator-globeproject,Yes
87821332,bbc,material-design-icons,Yes
150089816,bbc,docker-on-reith,Yes
98459001,nytimes,thumbor-docker-image,Yes
158464995,guardian,Victorian_State_Election_2018_Results_Ticker,Yes
154851226,guardian,typerighter,Yes
157427108,bbc,broadcast-mheg-report-converter,Yes
141702428,guardian,docs-inner-city-cricket,Yes
14298729,guardian,scribe,Yes
34421427,denverpost,nfl-draft-tracker,Yes
52643322,sfchronicle,top-restaurants-2016,Yes
415925937,washingtonpost,wpds-ui-kit,Yes
75724112,bbc,config-reader-ios,Yes
106479410,guardian,quotator-the-quote-rotator,Yes
75321416,sfchronicle,help-guide,Yes
92881096,sfchronicle,nba-timeline,Yes
2270605,theatlantic,chishop,Yes
142727055,bustle,nemesis-db,Yes
133714508,nprapps,universal-jst,Yes
271795045,bbc,massive-attack,Yes
50212770,DallasMorningNews,interactive_texas-jobs-report,Yes
53840540,bbc,newsspec_13873,Yes
91464035,bbc,MAPAutomation,Yes
15711769,refinery29,snipe-it,Yes
145684286,guardian,prosemirror-invisibles,Yes
31919161,USATODAY,weekly-quiz-v2,Yes
116404279,The-Politico,politico-civic-demography,Yes
49903367,bbc,lava-frame_compare,Yes
178133601,guardian,chloropleth_map_maker,Yes
159256062,tbtimes,florida-heart-surgery-analysis,Yes
49058670,guardian,recommendations-engine,Yes
46439760,seattletimes,prep-stars-2015,Yes
315848014,reuters-graphics,chart-module-covid-testing,Yes
462850960,phillymedia,2022-covid-tiers,Yes
137767617,DallasMorningNews,django-assignment-desk,Yes
192305639,bbc,openstack-ansible-elk_metrics,Yes
105295750,bloomberg,salt,Yes
210640545,bbc,VMF_Regression,Yes
127459563,seattletimes,us-too,Yes
89704439,guardian,ed-tools-metrics-frontend-prototype,Yes
294379810,guardian,interactive-vaccines-hesitancy,Yes
45423801,denverpost,mobilehome,Yes
220448571,bbc,userland,Yes
41550708,bbc,programmes-preview,Yes
333348480,bbc,designate,Yes
40365331,bbc,newslabs-stream-cms,Yes
338548445,reuters-graphics,bluprint_node-cli,Yes
91503773,cnnlabs,cnn-starter-app,Yes
116700269,guardian,interactive-transfer-window-rumour-mill-scraper,Yes
122393867,striblab,20180225-police_force,Yes
157711178,bbc,coals_core,Yes
146768372,bbc,newslabs-reith-swarm-stacks,Yes
125413299,guardian,interactive-parkland-texts,Yes
188069178,striblab,20191231-turnout,Yes
30978468,denverpost,weatherometer,Yes
253526886,reuters-graphics,action_covid-acaps,Yes
698445,nytimes,document-viewer,Yes
32821976,BostonGlobe,chinatown,Yes
112112070,seattletimes,star-times-fall-2017,Yes
160667808,guardian,observer-best-books,Yes
319362522,bloomberg,networking-calico,Yes
153130264,baltimore-sun-data,2018-voter-registration,Yes
47566868,voxmedia,lightbike,Yes
137240658,guardian,fbauth-example,Yes
66472628,nprapps,npr-audiogram,Yes
87243754,sfchronicle,future-of-money,Yes
211399212,striblab,2019-ACS1year,Yes
86715158,theatlantic,nunjucks-bower,Yes
56520011,buzzfeed-openlab,interactive-video-bot,Yes
77640169,refinery29,aws-scripts,Yes
43452267,denverpost,poets,Yes
53986355,bbc,news-vj-iframe-wrapper,Yes
70843294,MiamiHerald,data-viz_miami-dade-airbnb,Yes
108036032,baltimore-sun-data,GiftGuide,Yes
37608321,BostonGlobe,news-apps-style-guide,Yes
167406814,the-trace-and-buzzfeed-news,introduction,Yes
177676062,datadesk,swana-census-analysis,Yes
5618353,washingtonpost-archive,django-test-utils,Yes
59740444,bbc,ipr-php-webservicekit,Yes
48765501,seattletimes,hawk-quote-generator,Yes
15140547,bbc,bbc.github.io,Yes
412280034,seattletimes,Ruidiaz-goals-2021,Yes
50379922,BuzzFeedNews,2016-01-texas-municipal-courts,Yes
28934576,theatlantic,Jcrop,Yes
178016171,seattletimes,mariners-lineup-2019,Yes
451353083,DallasMorningNews,Texas-Prison-Gerrymandering,Yes
62629063,guardian,interactive-tory-contest,Yes
278035088,guardian,interactive-atom-bh-timeline,Yes
24778648,bbc,catflap-camera,Yes
151175223,seattletimes,pac12-power-2018,Yes
23018436,guardian,sns-event-stream,Yes
206612866,PopSugar,parsemutex,Yes
70149882,washingtonpost,kafka-service-interface,Yes
46527910,guardian,crossword-uploader,Yes
21390291,denverpost,quizzer,Yes
194442489,datadesk,calfire-wildfires,Yes
58381519,guardian,interactive-mayor-second-votes,Yes
77096834,seattletimes,geo-quiz-2016,Yes
282234516,guardian,runscope-lambda-gchat,Yes
287650375,seattletimes,fyi-guy-covid-change-august,Yes
54750938,VICEMedia,UAObfuscatedString,Yes
28097951,nprapps,naughty-list,Yes
282811001,reuters-graphics,chart-module-global-rate-map,Yes
40913606,br,apns4erl,Yes
272793366,striblab,20200622-cvnormal,Yes
243766952,guardian,types,Yes
304651638,bbc,WebCore-UI-Kit,Yes
490628868,guardian,playground,Yes
161521033,striblab,weather-experiments,Yes
110066628,refinery29,ansible-unbound-role,Yes
346489756,businessinsider,node-mongodb-native,Yes
201521571,njam-data,javascript,Yes
402151770,VICEMedia,api-assignment,Yes
128124692,mashable,redis-rb,Yes
343427147,bbc,ansible-bird,Yes
73405211,bbc,gadabout,Yes
77912790,nprapps,liveblog,Yes
41753789,voxmedia,carbon-relay-ng,Yes
185204157,gawkermedia,java-checkstyles,Yes
109055069,seattletimes,zoning-maps,Yes
6619178,bloomberg,bde,Yes
16932151,datahub,django-tastypie-apibrowser,Yes
26410428,guardian,gdn-got,Yes
292889638,bbc,homebrew-burl,Yes
36035833,USATODAY,spelling-bee-2015,Yes
71842119,seattletimes,election-2016,Yes
210566564,bbc,gourmet-gap-fill-evaluation,Yes
38131021,denverpost,newtab,Yes
373663833,bustle,gam,Yes
51177199,seattletimes,young-drivers-new,Yes
2304297,br,APNS,Yes
27095781,voxmedia,snarkov,Yes
147349958,guardian,beyond-the-blade-video,Yes
26885117,voxmedia,voxholder,Yes
122354325,The-Politico,politico-style,Yes
29357786,denverpost,dpo-blogs-server,Yes
195081596,guardian,interactive-brexit-food,Yes
110744745,nydailynews,make-a-web-map,Yes
43429517,denverpost,weekendgenerator,Yes
126523220,The-Politico,lunchbox,Yes
342396203,guardian,oz-unemployment-cost-of-living,Yes
203236663,njam-data,Erin-NJAM-archive,Yes
119405208,nydailynews,superbowl,Yes
138604738,axioscode,draft-convert,Yes
188268530,guardian,teamcity-queue-boss-plugin,Yes
118785223,bbc,tal-logging-strategies,Yes
154177888,DallasMorningNews,nba_roty_scraper,Yes
104375795,npr,silverstripe-opauth,Yes
176709331,guardian,twitter4s,Yes
93446537,striblab,klaxon-strib,Yes
9784831,newsapps,tarbell-0.8,Yes
153352473,striblab,20181108-cd,Yes
8344955,guardian,grunt-gui-s3deploy,Yes
267666358,voxmedia,Prebid.js,Yes
134508063,The-Politico,hotshot,Yes
925194,guardian,content-api-scala-client,Yes
62252188,bloomberg,Windshaft,Yes
210836100,guardian,interactive-working-report-2019,Yes
287351285,bloomberg,deno,Yes
9019796,theatlantic,python-active-directory,Yes
179299359,guardian,interactive-atom-michelle-obama,Yes
42942704,gawkermedia,webpack-closure-i18n,Yes
194278515,bbc,melchett,Yes
171370536,DallasMorningNews,viz-app-config,Yes
8224467,nprapps,nprchat,Yes
102752100,associatedpress,audiogram,Yes
184487700,PostDispatchInteractive,parks,Yes
294426762,bbc,goto,Yes
162836149,datadesk,tutorials,Yes
187052885,npr,figma-theme,Yes
357366670,guardian,aus-covid-vaccines-update,Yes
21431210,guardian,scala-automation-api-client,Yes
412491389,bloomberg,fast-noise-aware-topic-clustering,Yes
42494850,slategroup,sidetiq,Yes
31898047,bbc,waypoint,Yes
126853810,guardian,sf-oauth-test,Yes
1248804,datadesk,latimes-appengine-template,Yes
282073564,guardian,grid-client,Yes
73395214,nprapps,anno-docs,Yes
89496205,striblab,20161215-census_names,Yes
87211922,buzzfeed,design,Yes
227238425,guardian,australian-animated-smoke-map,Yes
509544221,sfchronicle,sf-shapefiles,Yes
21174150,seattletimes,ceo-pay-2014,Yes
114162924,refinery29,hackathon-seer,Yes
257578807,washingtonpost,arc-video-center-ingest,Yes
61061943,nprapps,armslist-scraper,Yes
309719698,guardian,interactive-atom-atwood-poem-2020,Yes
86611021,theatlantic,gulp-hub,Yes
162597349,washingtonpost,organ-transplant-shortages,Yes
188254892,bbc,Demo_Serenity_Screenplay_automation,Yes
95784396,guardian,interactive-enhancer-brexit-stats,Yes
37485306,USATODAY,emoji-index,Yes
106450947,seattletimes,mayoral-taste-test,Yes
172832930,datadesk,highschool-homicide-analysis,Yes
192625652,guardian,australian-federal-election-polling-places-voronoi,Yes
472125695,bbc,CuttingRoom,Yes
4189921,npr,MagicalRecord,Yes
285337361,guardian,braze-components,Yes
131204371,ReutersTV,DominantColor,Yes
116028578,The-Politico,politico-civic-election,Yes
224254868,guardian,gu-image,Yes
322315437,guardian,diversity-score,Yes
103385968,guardian,interactive-atom-facewall-football,Yes
500835257,guardian,interactive-components,Yes
2090846,datadesk,latimes-statestyle,Yes
71397442,nymag,eslint-plugin-html,Yes
209120856,newsdaycom,monorepo,Yes
34754978,denverpost,monitor-ooyala,Yes
203245265,phillymedia,viz-app,Yes
314636402,guardian,interactive-covid-uk-estimated-areas,Yes
241649853,guardian,interactive-coronavirus-trackers,Yes
66501779,TheOregonian,groundwater,Yes
9484596,bustle,redis_assist,Yes
51507385,guardian,amiable,Yes
260318170,wpinvestigative,ppp_loans,Yes
174256353,guardian,australian-contact-widget,Yes
136376508,washingtonpost,docker-jenkins,Yes
31257551,bbc,dvbcss-synctiming,Yes
63630097,datadesk,django-bigbuild,Yes
70817855,theatlantic,janrain-api-explorer,Yes
34290534,USATODAY,facebook-moderated-comments,Yes
274422610,wpinvestigative,helicopters_dc,Yes
64324097,guardian,interactive-mapbox-fly,Yes
206879599,associatedpress,datakit-dworld,Yes
21758702,mashable,elasticsearch-query,Yes
26448689,buzzfeed,jemplate,Yes
172274241,datadesk,d3-scale-chromatic,Yes
422599099,washingtonpost,wpds-assets-manager,Yes
180459480,refinery29,k8s-utility,Yes
103148146,dailybeast,tracking-link,Yes
47854607,nymag,health-check,Yes
281930945,guardian,interactive-atom-blm-voices,Yes
116028686,The-Politico,politico-civic-government,Yes
8915160,nprapps,roku-tinydesk,Yes
85575910,guardian,interactive-french-elex-card,Yes
195887509,br,Leanplum-iOS-SDK,Yes
71505184,seattletimes,uw-growth,Yes
173344580,sfchronicle,ai2html,Yes
191248230,guardian,hangouts-chat-bots,Yes
58659264,datahub,crime-frontend,Yes
144590308,guardian,reader-revenue-components,Yes
59362500,VICEMedia,webfonts-generator,Yes
265720171,seattletimes,edlab-funding-2020,Yes
123471264,guardian,interactive-atom-mary-j-oscars,Yes
116057831,datahub,up-north,Yes
467213623,bustle,bugdg,Yes
51952217,seattletimes,invisible-children,Yes
28160230,br,awesome_nested_set,Yes
196285497,fivethirtyeight,candidate-emails,Yes
88139076,bbc,cropperjs,Yes
26462391,BostonGlobe,61fresh,Yes
119898839,striblab,20180202-campfi,Yes
412142842,cbsinteractive,get-tfc-workspace-currentstate-output-action,Yes
88885838,dailybeast,sitemap.js,Yes
26651575,denverpost,thespot,Yes
2622198,br,memcached,Yes
86798428,guardian,interactive-environmental-killings,Yes
8344612,DallasMorningNews,panda,Yes
34003238,npr,Pimple,Yes
34251134,guardian,capture,Yes
74499816,washingtonpost,lambda-load-test,Yes
41002772,seattletimes,sn-commute-map,Yes
308456291,guardian,australian-asylum-timeline,Yes
21975516,bbc,ShouldIT-Examples,Yes
99614426,The-Politico,politico-megadraft-qa-plugin,Yes
292577476,guardian,master-to-main-demo,Yes
30704603,voxmedia,autotune-example-blueprint,Yes
101947306,sfchronicle,cecilia-lam,Yes
106613280,guardian,weinstein-allegations,Yes
76193987,theatlantic,docker-sync,Yes
185511579,seattletimes,orcas-noise,Yes
63858375,gawkermedia,gawker_reader,Yes
281795323,guardian,batching-execution-context-benchmark,Yes
182155188,datadesk,ripa-analysis,Yes
285842932,nprapps,elections20-interactive,Yes
27916819,bbc,newsspec_9013,Yes
202707163,guardian,cross-platform-fastlane,Yes
120400906,sfchronicle,panther-timeline,Yes
43964115,guardian,editorial-permissions-client,Yes
379335264,nytimes,three-loader-3dtiles,Yes
81465985,baltimore-sun-data,baltimore-valentines,Yes
50503998,nytimes,public_api_specs,Yes
208879561,njam-data,datakit-github,Yes
142579393,guardian,ophan-housekeeper,Yes
298053740,bbc,gridcli,Yes
155876113,guardian,mobile-logstash-encoder,Yes
430642661,gawkermedia,chunk-manifest-webpack-plugin,Yes
109740912,guardian,six-shootings,Yes
412404458,guardian,oz-radial-daylight-chart,Yes
94450486,voxmedia,lunchbox,Yes
464529846,washingtonpost,fastfec_website,Yes
269857277,VICEMedia,docker-compose-ci,Yes
30657992,baltimore-sun-data,Sun-Trends,Yes
94281809,The-Politico,generator-politico-graphics,Yes
149318325,guardian,interactive-atom-mozambique,Yes
187868900,voxmedia,maestro,Yes
80569291,forbes,react-rte,Yes
81879751,BostonGlobe,my-shoes,Yes
11930759,associatedpress,puppet-passenger_nginx,Yes
101451821,buzzfeed-openlab,h8db_ext,Yes
459791630,guardian,oz-scraper-server-setup,Yes
76506649,DallasMorningNews,fec-downloader,Yes
253737260,guardian,interactive-atom-100days,Yes
27077619,DallasMorningNews,django-rolodex,Yes
26331117,seattletimes,component-template,Yes
436795471,axioscode,helm-diff,Yes
1588529,datadesk,python-documentcloud,Yes
10551259,bustle,redis-store,Yes
21431644,guardian,scala-automation-tstash-logger,Yes
89496319,striblab,20170301-charter_enrollment,Yes
22387216,guardian,videojs-vast-plugin,Yes
152831164,seattletimes,college-degrees,Yes
295756281,guardian,interactive-1m-coronavirus-deaths,Yes
146203275,seattletimes,seahawks-predictions-2018,Yes
390816296,striblab,2021-zoning-project,Yes
467951351,bbc,dotnet-web-technical-assessment,Yes
99169758,guardian,enhancer-books-column-2017,Yes
430865244,BloombergGraphics,uk-cbils-covid-loans-data,Yes
35694821,hartfordcourant,google-sheets-table,Yes
28829197,BostonGlobe,tsarnaev-cards,Yes
333981621,nbcnews,Lightning-CLI,Yes
44998971,seattletimes,illegal-dumping,Yes
293354244,datadesk,calfire-redbooks,Yes
140334886,DallasMorningNews,python-lambda,Yes
50618138,ReutersTV,analytics-ios,Yes
69603258,sfchronicle,potus-food-timeline,Yes
23424102,guardian,scala-school,Yes
47135256,BuzzFeedNews,2015-12-H-2-visas-and-experience-requirements,Yes
126958021,guardian,saws,Yes
434783401,seattletimes,leg-chosen-districts-2021,Yes
27578617,denverpost,extras,Yes
145638093,theatlantic,megaphone,Yes
23389720,bbc,device_api-android,Yes
495891047,guardian,interactives-fun-with-github,Yes
14952422,VICEMedia,serializer,Yes
409519288,guardian,get-programming-with-scala,Yes
91502032,cnnlabs,babel-preset-cnn-starter-app,Yes
186468142,striblab,20190530-snap,Yes
346847858,datahub,vaccine-faq,Yes
3825768,guardian,guperf,Yes
178750724,datadesk,census-data-downloader,Yes
1094845,newsapps,tostones,Yes
182141355,nbcnews,data-data-data,Yes
10197160,nprapps,moore-tornado,Yes
136286714,guardian,foreign-aid-map-demo,Yes
151325099,phillymedia,hakstol-flyers-coach,Yes
125883651,theatlantic,docker-image-unison,Yes
236834837,datadesk,star-wars-analysis,Yes
97024363,bloomberg,python-comdb2,Yes
41574903,sfchronicle,opd-use-of-force,Yes
30642679,guardian,interactive-watch-me-date,Yes
413940256,datadesk,mapping-la-data,Yes
18300144,MinneapolisStarTribune,Workflow,Yes
262693667,guardian,sbt-packages-to-directories,Yes
20906572,slategroup,sailthru-java-client,Yes
46133960,bustle,ember-mobiledoc-html-renderer,Yes
142234783,guardian,australian-byelections-liveblog-graphics,Yes
234994174,reuters-graphics,bluprint,Yes
112469392,guardian,acquisition-iframe-tracking,Yes
368901668,njam-data,tools,Yes
111745378,seattletimes,apple-cup-2017-predictions,Yes
169400653,bbc,GPG_point_prototype,Yes
49073574,guardian,interactive-nhs-quiz,Yes
38884661,bbc,hive-scheduler,Yes
237304449,striblab,2020-pizza-bracket,Yes
150239261,bbc,ceph,Yes
100277970,TimeMagazine,eclipse_coordinates,Yes
13247896,guardian,christmas-gift-guide,Yes
64491723,DallasMorningNews,jazz-audio,Yes
62828754,guardian,recommendation-extengine,Yes
171700994,guardian,interactive-beeswarm-example,Yes
203238918,njam-data,Opioid_payments_and_statistics,Yes
187173320,seattletimes,echolocation-orca,Yes
505943514,datadesk,geojson-scraper,Yes
8027242,guardian,guardian-management-play,Yes
36735401,ReutersTV,CocoaLumberjack,Yes
22832595,guardian,membership-eventbrite-images,Yes
859722,nytimes,sort_by_str,Yes
276891782,guardian,interactive-atom-after-the-fires,Yes
3399265,theatlantic,coffin,Yes
427537876,ajcnews,Covid_financial_crisis,Yes
91367132,BloombergGraphics,2017-health-insurer-exits-data,Yes
92066987,striblab,20170509-adulthood,Yes
175801220,bbc,bbcnewsandroid-automation-kotlin,Yes
50922723,guardian,frontend-notifications,Yes
23168092,guardian,element-aws-identity,Yes
2609337,theatlantic,django-cropduster,Yes
333928764,br,pigeon,Yes
42049780,guardian,interactive-rugby-all-blacks,Yes
119890939,baltimore-sun-data,salaries-datasette,Yes
46134023,bustle,ember-mobiledoc-text-renderer,Yes
151263128,The-Politico,constituency-returns,Yes
6049329,npr,ec2-fleet,Yes
35511770,bbc,news-gem-cloudwatch-sender,Yes
6881115,guardian,gu-most-viewed,Yes
159327338,guardian,warren,Yes
383436312,bbc,tv-automation-quantel-gateway,Yes
106036392,striblab,strib-nonprofit-100-2017,Yes
416802605,axiosvisuals,2021-10-13-nfl-power-rankings,Yes
80551375,associatedpress,datakit-core,Yes
58147274,guardian,fastly-cache-purger,Yes
64175428,seattletimes,wa-olympians,Yes
10079106,bbc,vistatv_random_stats_server,Yes
72874263,DallasMorningNews,interactive_gun-fight,Yes
13592022,bbc,node-tal,Yes
94923469,The-Politico,module-georgia-turnout-chart,Yes
136962595,SunSentinel,flcampaigncash,Yes
234379019,striblab,20200303-primary,Yes
354612820,reuters-graphics,graphics-kit-publisher,Yes
199057003,bustle,cf-sentry,Yes
21945594,bbc,newsspec_7166,Yes
16315067,bbc,audio-offset-finder,Yes
105021595,phillymedia,amazon-ranking,Yes
26550537,npr,php-image-optim,Yes
32549944,denverpost,theater-trial,Yes
167380686,guardian,ajwl-scala-lambda-test,Yes
461833361,guardian,commercial-playground,Yes
23225200,bbc,hive-messages,Yes
70601949,bloomberg,ghc-2016-tdd-workshop,Yes
3463141,BostonGlobe,where-at,Yes
4286759,guardian,sbt-play-artifact,Yes
105171136,guardian,simple-configuration,Yes
11411297,theatlantic,django-categories,Yes
95927208,nprapps,npr-pym-annotation-loader,Yes
32518170,guardian,interactive-es6,Yes
184783155,voxmedia,PythonWIP,Yes
419752587,guardian,interactive-saturday-climateactivists,Yes
190370122,guardian,editions-atom-renderer,Yes
78550136,striblab,data-documentation,Yes
17022571,npr,frank,Yes
43829703,associatedpress,puppet-uwsgi,Yes
16984605,guardian,indian-election-2009,Yes
141341284,The-Politico,django-s3-image-service,Yes
1583092,newsapps,appengine-autotweeter,Yes
9549415,guardian,world-map,Yes
7801047,nprapps,oscars,Yes
58649963,datahub,walkerTracker-frontend,Yes
56512202,bbc,mon-puppet-stdlib,Yes
91693790,guardian,voices-and-votes-profiles,Yes
83810945,guardian,awesome-step-functions,Yes
75119194,bloomberg,locking_resource-cookbook,Yes
68632406,br,classnames,Yes
54405046,bbc,bbcat-fileio,Yes
69698442,seattletimes,wales-timeline,Yes
34919222,USATODAY,tony-map,Yes
30992961,seattletimes,mls-map,Yes
9901682,nprapps,babel,Yes
52102336,bbc,nginx-upstream-dynamic-servers,Yes
43685774,guardian,certificate-magic,Yes
53663993,guardian,most-viewed-video-uploader,Yes
75881696,MiamiHerald,data-viz_carto-template,Yes
27934851,npr,silverstripe-syntaxhighlight,Yes
65824233,guardian,digital-department-website,Yes
59768076,guardian,pan-domain-lambda,Yes
322481313,nprapps,cushman,Yes
50692237,bloomberg,python-github-webhook,Yes
126322018,bbc,audience-platform-hubot,Yes
18300152,MinneapolisStarTribune,Database,Yes
235395997,guardian,everything,Yes
97158103,nydailynews,how-many,Yes
17943351,guardian,wraith-donk-configs,Yes
